"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2023,"20084",1,3,"divendres", 305
2023,"20084",1,4,"dissabte", 196
2023,"20084",1,5,"diumenge", 157
2023,"20084",2,1,"dilluns", 250
2023,"20084",2,2,"laborables", 282
2023,"20084",2,3,"divendres", 283
2023,"20084",2,4,"dissabte", 189
2023,"20084",2,5,"diumenge", 182
2023,"20084",3,1,"dilluns", 305
2023,"20084",3,2,"laborables", 335
2023,"20084",3,3,"divendres", 309
2023,"20084",3,4,"dissabte", 218
2023,"20084",3,5,"diumenge", 217
2023,"20084",4,1,"dilluns", 279
2023,"20084",4,2,"laborables", 320
2023,"20084",4,3,"divendres", 328
2023,"20084",4,4,"dissabte", 218
2023,"20084",4,5,"diumenge", 189
2023,"20084",5,1,"dilluns", 303
2023,"20084",5,2,"laborables", 330
2023,"20084",5,3,"divendres", 288
2023,"20084",5,4,"dissabte", 217
2023,"20084",5,5,"diumenge", 202
2023,"20084",6,1,"dilluns", 331
2023,"20084",6,2,"laborables", 334
2023,"20084",6,3,"divendres", 299
2023,"20084",6,4,"dissabte", 232
2023,"20084",6,5,"diumenge", 192
2023,"20084",7,1,"dilluns", 278
2023,"20084",7,2,"laborables", 310
2023,"20084",7,3,"divendres", 294
2023,"20084",7,4,"dissabte", 218
2023,"20084",7,5,"diumenge", 193
2023,"20084",8,1,"dilluns", 229
2023,"20084",8,2,"laborables", 251
2023,"20084",8,3,"divendres", 236
2023,"20084",8,4,"dissabte", 171
2023,"20084",8,5,"diumenge", 122
2023,"20084",9,1,"dilluns", 333
2023,"20084",9,2,"laborables", 367
2023,"20084",9,3,"divendres", 309
2023,"20084",9,4,"dissabte", 242
2023,"20084",9,5,"diumenge", 230
2023,"20084",10,1,"dilluns", 294
2023,"20084",10,2,"laborables", 371
2023,"20084",10,3,"divendres", 332
2023,"20084",10,4,"dissabte", 236
2023,"20084",10,5,"diumenge", 219
2023,"20084",11,1,"dilluns", 309
2023,"20084",11,2,"laborables", 314
2023,"20084",11,3,"divendres", 308
2023,"20084",11,4,"dissabte", 221
2023,"20084",11,5,"diumenge", 209
2023,"20084",12,1,"dilluns", 267
2023,"20084",12,2,"laborables", 272
2023,"20084",12,3,"divendres", 251
2023,"20084",12,4,"dissabte", 201
2023,"20084",12,5,"diumenge", 159
2023,"20085",1,1,"dilluns", 307
2023,"20085",1,2,"laborables", 333
2023,"20085",1,3,"divendres", 339
2023,"20085",1,4,"dissabte", 227
2023,"20085",1,5,"diumenge", 194
2023,"20085",2,1,"dilluns", 286
2023,"20085",2,2,"laborables", 314
2023,"20085",2,3,"divendres", 317
2023,"20085",2,4,"dissabte", 211
2023,"20085",2,5,"diumenge", 214
2023,"20085",3,1,"dilluns", 330
2023,"20085",3,2,"laborables", 358
2023,"20085",3,3,"divendres", 326
2023,"20085",3,4,"dissabte", 242
2023,"20085",3,5,"diumenge", 253
2023,"20085",4,1,"dilluns", 315
2023,"20085",4,2,"laborables", 344
2023,"20085",4,3,"divendres", 363
2023,"20085",4,4,"dissabte", 248
2023,"20085",4,5,"diumenge", 228
2023,"20085",5,1,"dilluns", 346
2023,"20085",5,2,"laborables", 356
2023,"20085",5,3,"divendres", 313
2023,"20085",5,4,"dissabte", 260
2023,"20085",5,5,"diumenge", 237
2023,"20085",6,1,"dilluns", 345
2023,"20085",6,2,"laborables", 369
2023,"20085",6,3,"divendres", 335
2023,"20085",6,4,"dissabte", 252
2023,"20085",6,5,"diumenge", 234
2023,"20085",7,1,"dilluns", 320
2023,"20085",7,2,"laborables", 363
2023,"20085",7,3,"divendres", 350
2023,"20085",7,4,"dissabte", 254
2023,"20085",7,5,"diumenge", 252
2023,"20085",8,1,"dilluns", 278
2023,"20085",8,2,"laborables", 316
2023,"20085",8,3,"divendres", 275
2023,"20085",8,4,"dissabte", 243
2023,"20085",8,5,"diumenge", 176
2023,"20085",9,1,"dilluns", 365
2023,"20085",9,2,"laborables", 410
2023,"20085",9,3,"divendres", 369
2023,"20085",9,4,"dissabte", 288
2023,"20085",9,5,"diumenge", 284
2023,"20085",10,1,"dilluns", 323
2023,"20085",10,2,"laborables", 408
2023,"20085",10,3,"divendres", 367
2023,"20085",10,4,"dissabte", 286
2023,"20085",10,5,"diumenge", 268
2023,"20085",11,1,"dilluns", 331
2023,"20085",11,2,"laborables", 350
2023,"20085",11,3,"divendres", 345
2023,"20085",11,4,"dissabte", 279
2023,"20085",11,5,"diumenge", 259
2023,"20085",12,1,"dilluns", 307
2023,"20085",12,2,"laborables", 303
2023,"20085",12,3,"divendres", 287
2023,"20085",12,4,"dissabte", 233
2023,"20085",12,5,"diumenge", 199
2023,"20088",1,1,"dilluns", 689
2023,"20088",1,2,"laborables", 714
2023,"20088",1,3,"divendres", 773
2023,"20088",1,4,"dissabte", 465
2023,"20088",1,5,"diumenge", 416
2023,"20088",2,1,"dilluns", 587
2023,"20088",2,2,"laborables", 666
2023,"20088",2,3,"divendres", 671
2023,"20088",2,4,"dissabte", 448
2023,"20088",2,5,"diumenge", 386
2023,"20088",3,1,"dilluns", 714
2023,"20088",3,2,"laborables", 784
2023,"20088",3,3,"divendres", 773
2023,"20088",3,4,"dissabte", 491
2023,"20088",3,5,"diumenge", 464
2023,"20088",4,1,"dilluns", 687
2023,"20088",4,2,"laborables", 778
2023,"20088",4,3,"divendres", 796
2023,"20088",4,4,"dissabte", 521
2023,"20088",4,5,"diumenge", 433
2023,"20088",5,1,"dilluns", 746
2023,"20088",5,2,"laborables", 791
2023,"20088",5,3,"divendres", 709
2023,"20088",5,4,"dissabte", 530
2023,"20088",5,5,"diumenge", 469
2023,"20088",6,1,"dilluns", 738
2023,"20088",6,2,"laborables", 830
2023,"20088",6,3,"divendres", 747
2023,"20088",6,4,"dissabte", 511
2023,"20088",6,5,"diumenge", 470
2023,"20088",7,1,"dilluns", 763
2023,"20088",7,2,"laborables", 797
2023,"20088",7,3,"divendres", 778
2023,"20088",7,4,"dissabte", 570
2023,"20088",7,5,"diumenge", 491
2023,"20088",8,1,"dilluns", 627
2023,"20088",8,2,"laborables", 687
2023,"20088",8,3,"divendres", 643
2023,"20088",8,4,"dissabte", 471
2023,"20088",8,5,"diumenge", 409
2023,"20088",9,1,"dilluns", 758
2023,"20088",9,2,"laborables", 873
2023,"20088",9,3,"divendres", 776
2023,"20088",9,4,"dissabte", 569
2023,"20088",9,5,"diumenge", 559
2023,"20088",10,1,"dilluns", 698
2023,"20088",10,2,"laborables", 874
2023,"20088",10,3,"divendres", 815
2023,"20088",10,4,"dissabte", 621
2023,"20088",10,5,"diumenge", 507
2023,"20088",11,1,"dilluns", 716
2023,"20088",11,2,"laborables", 749
2023,"20088",11,3,"divendres", 759
2023,"20088",11,4,"dissabte", 559
2023,"20088",11,5,"diumenge", 480
2023,"20088",12,1,"dilluns", 648
2023,"20088",12,2,"laborables", 637
2023,"20088",12,3,"divendres", 639
2023,"20088",12,4,"dissabte", 492
2023,"20088",12,5,"diumenge", 391
2023,"20089",1,1,"dilluns", 763
2023,"20089",1,2,"laborables", 770
2023,"20089",1,3,"divendres", 835
2023,"20089",1,4,"dissabte", 506
2023,"20089",1,5,"diumenge", 452
2023,"20089",2,1,"dilluns", 666
2023,"20089",2,2,"laborables", 731
2023,"20089",2,3,"divendres", 731
2023,"20089",2,4,"dissabte", 501
2023,"20089",2,5,"diumenge", 444
2023,"20089",3,1,"dilluns", 806
2023,"20089",3,2,"laborables", 862
2023,"20089",3,3,"divendres", 878
2023,"20089",3,4,"dissabte", 595
2023,"20089",3,5,"diumenge", 535
2023,"20089",4,1,"dilluns", 791
2023,"20089",4,2,"laborables", 878
2023,"20089",4,3,"divendres", 909
2023,"20089",4,4,"dissabte", 607
2023,"20089",4,5,"diumenge", 527
2023,"20089",5,1,"dilluns", 871
2023,"20089",5,2,"laborables", 886
2023,"20089",5,3,"divendres", 804
2023,"20089",5,4,"dissabte", 617
2023,"20089",5,5,"diumenge", 569
2023,"20089",6,1,"dilluns", 889
2023,"20089",6,2,"laborables", 967
2023,"20089",6,3,"divendres", 873
2023,"20089",6,4,"dissabte", 619
2023,"20089",6,5,"diumenge", 584
2023,"20089",7,1,"dilluns", 851
2023,"20089",7,2,"laborables", 895
2023,"20089",7,3,"divendres", 913
2023,"20089",7,4,"dissabte", 668
2023,"20089",7,5,"diumenge", 587
2023,"20089",8,1,"dilluns", 710
2023,"20089",8,2,"laborables", 774
2023,"20089",8,3,"divendres", 749
2023,"20089",8,4,"dissabte", 594
2023,"20089",8,5,"diumenge", 472
2023,"20089",9,1,"dilluns", 869
2023,"20089",9,2,"laborables", 950
2023,"20089",9,3,"divendres", 878
2023,"20089",9,4,"dissabte", 667
2023,"20089",9,5,"diumenge", 656
2023,"20089",10,1,"dilluns", 758
2023,"20089",10,2,"laborables", 929
2023,"20089",10,3,"divendres", 884
2023,"20089",10,4,"dissabte", 648
2023,"20089",10,5,"diumenge", 590
2023,"20089",11,1,"dilluns", 777
2023,"20089",11,2,"laborables", 793
2023,"20089",11,3,"divendres", 799
2023,"20089",11,4,"dissabte", 617
2023,"20089",11,5,"diumenge", 555
2023,"20089",12,1,"dilluns", 728
2023,"20089",12,2,"laborables", 701
2023,"20089",12,3,"divendres", 697
2023,"20089",12,4,"dissabte", 549
2023,"20089",12,5,"diumenge", 437
2023,"2009",1,1,"dilluns", 12640
2023,"2009",1,2,"laborables", 13158
2023,"2009",1,3,"divendres", 14106
2023,"2009",1,4,"dissabte", 10827
2023,"2009",1,5,"diumenge", 9632
2023,"2009",2,1,"dilluns", 13594
2023,"2009",2,2,"laborables", 14003
2023,"2009",2,3,"divendres", 14529
2023,"2009",2,4,"dissabte", 11646
2023,"2009",2,5,"diumenge", 10207
2023,"2009",3,1,"dilluns", 11749
2023,"2009",3,2,"laborables", 13203
2023,"2009",3,3,"divendres", 13986
2023,"2009",3,4,"dissabte", 10405
2023,"2009",3,5,"diumenge", 8402
2023,"2009",4,1,"dilluns", 12727
2023,"2009",4,2,"laborables", 13648
2023,"2009",4,3,"divendres", 14326
2023,"2009",4,4,"dissabte", 10845
2023,"2009",4,5,"diumenge", 8907
2023,"2009",5,1,"dilluns", 13806
2023,"2009",5,2,"laborables", 14234
2023,"2009",5,3,"divendres", 14807
2023,"2009",5,4,"dissabte", 11689
2023,"2009",5,5,"diumenge", 11157
2023,"2009",6,1,"dilluns", 14463
2023,"2009",6,2,"laborables", 14782
2023,"2009",6,3,"divendres", 14630
2023,"2009",6,4,"dissabte", 12572
2023,"2009",6,5,"diumenge", 10583
2023,"2009",7,1,"dilluns", 13435
2023,"2009",7,2,"laborables", 14272
2023,"2009",7,3,"divendres", 14214
2023,"2009",7,4,"dissabte", 11107
2023,"2009",7,5,"diumenge", 11141
2023,"2009",8,1,"dilluns", 10130
2023,"2009",8,2,"laborables", 10504
2023,"2009",8,3,"divendres", 10519
2023,"2009",8,4,"dissabte", 8683
2023,"2009",8,5,"diumenge", 8499
2023,"2009",9,1,"dilluns","Mesura no disponible"
2023,"2009",9,2,"laborables","Mesura no disponible"
2023,"2009",9,3,"divendres","Mesura no disponible"
2023,"2009",9,4,"dissabte","Mesura no disponible"
2023,"2009",9,5,"diumenge","Mesura no disponible"
2023,"2009",10,1,"dilluns", 9838
2023,"2009",10,2,"laborables", 10268
2023,"2009",10,3,"divendres", 10875
2023,"2009",10,4,"dissabte", 8988
2023,"2009",10,5,"diumenge", 7936
2023,"2009",11,1,"dilluns", 10708
2023,"2009",11,2,"laborables", 10846
2023,"2009",11,3,"divendres", 10930
2023,"2009",11,4,"dissabte", 9422
2023,"2009",11,5,"diumenge", 8522
2023,"2009",12,1,"dilluns", 10602
2023,"2009",12,2,"laborables", 10390
2023,"2009",12,3,"divendres", 10419
2023,"2009",12,4,"dissabte", 9680
2023,"2009",12,5,"diumenge", 8082
2023,"20090",1,1,"dilluns", 908
2023,"20090",1,2,"laborables", 948
2023,"20090",1,3,"divendres", 1046
2023,"20090",1,4,"dissabte", 662
2023,"20090",1,5,"diumenge", 574
2023,"20090",2,1,"dilluns", 892
2023,"20090",2,2,"laborables", 946
2023,"20090",2,3,"divendres", 1010
2023,"20090",2,4,"dissabte", 711
2023,"20090",2,5,"diumenge", 601
2023,"20090",3,1,"dilluns", 996
2023,"20090",3,2,"laborables", 1015
2023,"20090",3,3,"divendres", 986
2023,"20090",3,4,"dissabte", 745
2023,"20090",3,5,"diumenge", 680
2023,"20090",4,1,"dilluns", 959
2023,"20090",4,2,"laborables", 1049
2023,"20090",4,3,"divendres", 1048
2023,"20090",4,4,"dissabte", 728
2023,"20090",4,5,"diumenge", 656
2023,"20090",5,1,"dilluns", 943
2023,"20090",5,2,"laborables", 1004
2023,"20090",5,3,"divendres", 842
2023,"20090",5,4,"dissabte", 681
2023,"20090",5,5,"diumenge", 634
2023,"20090",6,1,"dilluns", 1065
2023,"20090",6,2,"laborables", 1183
2023,"20090",6,3,"divendres", 1084
2023,"20090",6,4,"dissabte", 811
2023,"20090",6,5,"diumenge", 763
2023,"20090",7,1,"dilluns", 985
2023,"20090",7,2,"laborables", 1112
2023,"20090",7,3,"divendres", 1105
2023,"20090",7,4,"dissabte", 849
2023,"20090",7,5,"diumenge", 760
2023,"20090",8,1,"dilluns", 951
2023,"20090",8,2,"laborables", 946
2023,"20090",8,3,"divendres", 887
2023,"20090",8,4,"dissabte", 767
2023,"20090",8,5,"diumenge", 626
2023,"20090",9,1,"dilluns", 1151
2023,"20090",9,2,"laborables", 1110
2023,"20090",9,3,"divendres", 1054
2023,"20090",9,4,"dissabte", 815
2023,"20090",9,5,"diumenge", 805
2023,"20090",10,1,"dilluns", 945
2023,"20090",10,2,"laborables", 1102
2023,"20090",10,3,"divendres", 1122
2023,"20090",10,4,"dissabte", 864
2023,"20090",10,5,"diumenge", 751
2023,"20090",11,1,"dilluns", 1138
2023,"20090",11,2,"laborables", 1183
2023,"20090",11,3,"divendres", 1157
2023,"20090",11,4,"dissabte", 872
2023,"20090",11,5,"diumenge", 810
2023,"20090",12,1,"dilluns", 956
2023,"20090",12,2,"laborables", 953
2023,"20090",12,3,"divendres", 937
2023,"20090",12,4,"dissabte", 718
2023,"20090",12,5,"diumenge", 609
2023,"20091",1,1,"dilluns", 800
2023,"20091",1,2,"laborables", 818
2023,"20091",1,3,"divendres", 910
2023,"20091",1,4,"dissabte", 533
2023,"20091",1,5,"diumenge", 449
2023,"20091",2,1,"dilluns", 747
2023,"20091",2,2,"laborables", 810
2023,"20091",2,3,"divendres", 881
2023,"20091",2,4,"dissabte", 580
2023,"20091",2,5,"diumenge", 474
2023,"20091",3,1,"dilluns", 738
2023,"20091",3,2,"laborables", 852
2023,"20091",3,3,"divendres", 800
2023,"20091",3,4,"dissabte", 493
2023,"20091",3,5,"diumenge", 469
2023,"20091",4,1,"dilluns", 748
2023,"20091",4,2,"laborables", 763
2023,"20091",4,3,"divendres", 830
2023,"20091",4,4,"dissabte", 478
2023,"20091",4,5,"diumenge", 401
2023,"20091",5,1,"dilluns", 883
2023,"20091",5,2,"laborables", 932
2023,"20091",5,3,"divendres", 885
2023,"20091",5,4,"dissabte", 637
2023,"20091",5,5,"diumenge", 543
2023,"20091",6,1,"dilluns", 876
2023,"20091",6,2,"laborables", 998
2023,"20091",6,3,"divendres", 944
2023,"20091",6,4,"dissabte", 618
2023,"20091",6,5,"diumenge", 559
2023,"20091",7,1,"dilluns", 888
2023,"20091",7,2,"laborables", 956
2023,"20091",7,3,"divendres", 934
2023,"20091",7,4,"dissabte", 669
2023,"20091",7,5,"diumenge", 570
2023,"20091",8,1,"dilluns", 734
2023,"20091",8,2,"laborables", 791
2023,"20091",8,3,"divendres", 770
2023,"20091",8,4,"dissabte", 563
2023,"20091",8,5,"diumenge", 469
2023,"20091",9,1,"dilluns", 872
2023,"20091",9,2,"laborables", 903
2023,"20091",9,3,"divendres", 889
2023,"20091",9,4,"dissabte", 567
2023,"20091",9,5,"diumenge", 549
2023,"20091",10,1,"dilluns", 742
2023,"20091",10,2,"laborables", 928
2023,"20091",10,3,"divendres", 905
2023,"20091",10,4,"dissabte", 706
2023,"20091",10,5,"diumenge", 544
2023,"20091",11,1,"dilluns", 772
2023,"20091",11,2,"laborables", 824
2023,"20091",11,3,"divendres", 839
2023,"20091",11,4,"dissabte", 605
2023,"20091",11,5,"diumenge", 531
2023,"20091",12,1,"dilluns", 775
2023,"20091",12,2,"laborables", 769
2023,"20091",12,3,"divendres", 769
2023,"20091",12,4,"dissabte", 589
2023,"20091",12,5,"diumenge", 481
2023,"20092",1,1,"dilluns", 993
2023,"20092",1,2,"laborables", 1068
2023,"20092",1,3,"divendres", 1151
2023,"20092",1,4,"dissabte", 707
2023,"20092",1,5,"diumenge", 586
2023,"20092",2,1,"dilluns", 996
2023,"20092",2,2,"laborables", 1084
2023,"20092",2,3,"divendres", 1092
2023,"20092",2,4,"dissabte", 778
2023,"20092",2,5,"diumenge", 643
2023,"20092",3,1,"dilluns", 1132
2023,"20092",3,2,"laborables", 1213
2023,"20092",3,3,"divendres", 1153
2023,"20092",3,4,"dissabte", 831
2023,"20092",3,5,"diumenge", 746
2023,"20092",4,1,"dilluns", 1089
2023,"20092",4,2,"laborables", 1168
2023,"20092",4,3,"divendres", 1190
2023,"20092",4,4,"dissabte", 797
2023,"20092",4,5,"diumenge", 671
2023,"20092",5,1,"dilluns", 1183
2023,"20092",5,2,"laborables", 1196
2023,"20092",5,3,"divendres", 1100
2023,"20092",5,4,"dissabte", 810
2023,"20092",5,5,"diumenge", 716
2023,"20092",6,1,"dilluns", 1236
2023,"20092",6,2,"laborables", 1337
2023,"20092",6,3,"divendres", 1233
2023,"20092",6,4,"dissabte", 866
2023,"20092",6,5,"diumenge", 813
2023,"20092",7,1,"dilluns", 1224
2023,"20092",7,2,"laborables", 1307
2023,"20092",7,3,"divendres", 1208
2023,"20092",7,4,"dissabte", 912
2023,"20092",7,5,"diumenge", 813
2023,"20092",8,1,"dilluns", 1028
2023,"20092",8,2,"laborables", 1122
2023,"20092",8,3,"divendres", 1049
2023,"20092",8,4,"dissabte", 784
2023,"20092",8,5,"diumenge", 657
2023,"20092",9,1,"dilluns", 1196
2023,"20092",9,2,"laborables", 1372
2023,"20092",9,3,"divendres", 1239
2023,"20092",9,4,"dissabte", 953
2023,"20092",9,5,"diumenge", 871
2023,"20092",10,1,"dilluns", 1149
2023,"20092",10,2,"laborables", 1381
2023,"20092",10,3,"divendres", 1162
2023,"20092",10,4,"dissabte", 907
2023,"20092",10,5,"diumenge", 793
2023,"20092",11,1,"dilluns","Mesura no disponible"
2023,"20092",11,2,"laborables","Mesura no disponible"
2023,"20092",11,3,"divendres","Mesura no disponible"
2023,"20092",11,4,"dissabte","Mesura no disponible"
2023,"20092",11,5,"diumenge","Mesura no disponible"
2023,"20092",12,1,"dilluns","Mesura no disponible"
2023,"20092",12,2,"laborables","Mesura no disponible"
2023,"20092",12,3,"divendres","Mesura no disponible"
2023,"20092",12,4,"dissabte","Mesura no disponible"
2023,"20092",12,5,"diumenge","Mesura no disponible"
2023,"20093",1,1,"dilluns", 708
2023,"20093",1,2,"laborables", 758
2023,"20093",1,3,"divendres", 755
2023,"20093",1,4,"dissabte", 530
2023,"20093",1,5,"diumenge", 437
2023,"20093",2,1,"dilluns", 702
2023,"20093",2,2,"laborables", 767
2023,"20093",2,3,"divendres", 757
2023,"20093",2,4,"dissabte", 599
2023,"20093",2,5,"diumenge", 446
2023,"20093",3,1,"dilluns", 776
2023,"20093",3,2,"laborables", 852
2023,"20093",3,3,"divendres", 824
2023,"20093",3,4,"dissabte", 639
2023,"20093",3,5,"diumenge", 516
2023,"20093",4,1,"dilluns", 780
2023,"20093",4,2,"laborables", 817
2023,"20093",4,3,"divendres", 824
2023,"20093",4,4,"dissabte", 574
2023,"20093",4,5,"diumenge", 486
2023,"20093",5,1,"dilluns", 765
2023,"20093",5,2,"laborables", 854
2023,"20093",5,3,"divendres", 783
2023,"20093",5,4,"dissabte", 610
2023,"20093",5,5,"diumenge", 500
2023,"20093",6,1,"dilluns", 811
2023,"20093",6,2,"laborables", 894
2023,"20093",6,3,"divendres", 810
2023,"20093",6,4,"dissabte", 614
2023,"20093",6,5,"diumenge", 534
2023,"20093",7,1,"dilluns", 834
2023,"20093",7,2,"laborables", 902
2023,"20093",7,3,"divendres", 874
2023,"20093",7,4,"dissabte", 673
2023,"20093",7,5,"diumenge", 608
2023,"20093",8,1,"dilluns", 700
2023,"20093",8,2,"laborables", 781
2023,"20093",8,3,"divendres", 723
2023,"20093",8,4,"dissabte", 567
2023,"20093",8,5,"diumenge", 429
2023,"20093",9,1,"dilluns", 843
2023,"20093",9,2,"laborables", 958
2023,"20093",9,3,"divendres", 854
2023,"20093",9,4,"dissabte", 733
2023,"20093",9,5,"diumenge", 664
2023,"20093",10,1,"dilluns", 826
2023,"20093",10,2,"laborables", 992
2023,"20093",10,3,"divendres", 838
2023,"20093",10,4,"dissabte", 748
2023,"20093",10,5,"diumenge", 617
2023,"20093",11,1,"dilluns","Mesura no disponible"
2023,"20093",11,2,"laborables","Mesura no disponible"
2023,"20093",11,3,"divendres","Mesura no disponible"
2023,"20093",11,4,"dissabte","Mesura no disponible"
2023,"20093",11,5,"diumenge","Mesura no disponible"
2023,"20093",12,1,"dilluns","Mesura no disponible"
2023,"20093",12,2,"laborables","Mesura no disponible"
2023,"20093",12,3,"divendres","Mesura no disponible"
2023,"20093",12,4,"dissabte","Mesura no disponible"
2023,"20093",12,5,"diumenge","Mesura no disponible"
2023,"20094",1,1,"dilluns", 1080
2023,"20094",1,2,"laborables", 1162
2023,"20094",1,3,"divendres", 1243
2023,"20094",1,4,"dissabte", 748
2023,"20094",1,5,"diumenge", 560
2023,"20094",2,1,"dilluns", 967
2023,"20094",2,2,"laborables", 1135
2023,"20094",2,3,"divendres", 1204
2023,"20094",2,4,"dissabte", 746
2023,"20094",2,5,"diumenge", 599
2023,"20094",3,1,"dilluns", 1188
2023,"20094",3,2,"laborables", 1286
2023,"20094",3,3,"divendres", 1265
2023,"20094",3,4,"dissabte", 803
2023,"20094",3,5,"diumenge", 660
2023,"20094",4,1,"dilluns", 1155
2023,"20094",4,2,"laborables", 1271
2023,"20094",4,3,"divendres", 1327
2023,"20094",4,4,"dissabte", 790
2023,"20094",4,5,"diumenge", 628
2023,"20094",5,1,"dilluns", 1155
2023,"20094",5,2,"laborables", 1272
2023,"20094",5,3,"divendres", 1071
2023,"20094",5,4,"dissabte", 643
2023,"20094",5,5,"diumenge", 636
2023,"20094",6,1,"dilluns", 1192
2023,"20094",6,2,"laborables", 1338
2023,"20094",6,3,"divendres", 1203
2023,"20094",6,4,"dissabte", 741
2023,"20094",6,5,"diumenge", 629
2023,"20094",7,1,"dilluns", 1153
2023,"20094",7,2,"laborables", 1242
2023,"20094",7,3,"divendres", 1174
2023,"20094",7,4,"dissabte", 738
2023,"20094",7,5,"diumenge", 662
